corpus	model	bert_layers	finetuning_count	mean_precision	mean_recall	mean_f1	mean_hit	mean_mrr	mean_nearest_same_distance	mean_farthest_same_distance	geom_intra_mean	geom_inter_nearest_mean	geom_inter_intra_ratio	geom_centroid_margin
clres	distilroberta-base	5	250	0.5235960623396694	0.01658390489577668	0.03181050545474182	0.9705047748976808	0.7730307765207772	0.2528699529338693	0.3358896743224975	14.826209804607009	4.723423064006431	0.31858601262601194	-10.102786740600578
clres	distilroberta-base	5	500	0.4592832662512387	0.014448333345105988	0.027716861750416988	0.9647476125511599	0.7320648428937052	0.20339283430627628	0.26748164783271866	13.911969992217427	4.252261184602717	0.30565485599677816	-9.65970880761471
clres	distilroberta-base	5	1000	0.5094060426931808	0.01620759195032881	0.031087509884834087	0.9649658935879946	0.741666135522518	0.2384411057862611	0.31117368172677917	14.670150952926468	4.7377519008822215	0.3229518166571499	-9.932399052044246
clres	distilroberta-base	5	2500	0.5226337037747324	0.016460362644891962	0.03157622959731791	0.971432469304229	0.7724048460066534	0.2520531705914065	0.3355003575951029	14.805283524098547	4.973675417860183	0.33593922127627857	-9.831608106238363
clres	albert-base-v2	11	0	0.666387481092065	0.02133014529811897	0.04090840299208177	0.9812824010914046	0.8559427465489816	0.10722047260957236	0.1576974973210522	18.94370499251282	8.567159288158209	0.452243069217148	-10.376545704354612
clres	albert-base-v2	11	100	0.6762226503794507	0.021647335965699184	0.04151686529050533	0.9795088676671214	0.8574516446001655	0.24220973084264485	0.33374537082782607	27.664866858415802	11.603484614952603	0.4194303437040674	-16.0613822434632
clres	albert-base-v2	11	250	0.6511243194495746	0.020871470852081287	0.04002767079653401	0.9798090040927693	0.841731504397766	0.22536229909707844	0.30824175004095417	26.470890992732794	10.0719130967971	0.38049014291064853	-16.398977895935694
clres	albert-base-v2	11	500	0.6372640379362835	0.020336756821665455	0.0390066058727309	0.9786357435197811	0.8265787552853715	0.24199763410561342	0.32410506345807605	26.542655555796227	9.71812579537287	0.366132385470778	-16.824529760423356
clres	albert-base-v2	11	1000	0.6398288522503812	0.020488235584971495	0.03929363001694417	0.9782537517053208	0.8321784412541272	0.23776079455780486	0.32144006842254896	27.10274185936418	11.160944388233196	0.41180130210246657	-15.941797471130984
clres	albert-base-v2	11	2500	0.6193399993766908	0.019772728878089438	0.03792350372556775	0.9770804911323323	0.8260869389440328	0.258282358400592	0.3380065447113037	27.219745516353132	9.208625365437985	0.3383068133354006	-18.011120150915147
clres	xlnet-base-cased	11	0	0.3768382695369087	0.011548657564049132	0.022164539391801477	0.9574897680763983	0.6706922937415762	0.035500655344602866	0.04011633387498812	62.206498475519446	10.179245123654738	0.1636363623273322	-52.02725335186471
clres	xlnet-base-cased	11	100	0.5383532706009767	0.01661226522380996	0.031880280851209274	0.9777080491132333	0.8064563065940069	0.2504243855862322	0.32339352783800684	69.65005561247817	18.36658493133472	0.2636980655625529	-51.28347068114345
clres	xlnet-base-cased	11	250	0.5222385628251248	0.016111738986091785	0.030919432065550822	0.9745702592087307	0.8040151432624728	0.31338612960938167	0.40117842025116096	67.70962522292265	18.17249366307301	0.2683886316493867	-49.53713155984964
clres	xlnet-base-cased	11	500	0.5154133915954533	0.015888352840624138	0.03049035964267071	0.976862210095498	0.8044870387735292	0.30188993461472985	0.3855978989525455	68.68876832013973	17.760759579381965	0.25856861338092246	-50.92800874075776
clres	xlnet-base-cased	11	1000	0.4923105879061946	0.015113900445712753	0.029005928863322098	0.9738335607094138	0.7950337199938144	0.30009888983250493	0.37852413210909414	69.83605561503123	15.096255453202609	0.21616706900544586	-54.73980016182862
clres	xlnet-base-cased	11	2500	0.5177096642509812	0.015898171235634414	0.030512169525528446	0.9779536152796726	0.8092374763278588	0.26025885581100516	0.3310615155903912	68.49436235103622	17.410927945824604	0.2541950512159371	-51.08343440521161
