corpus	model	bert_layers	finetuning_count	mean_precision	mean_recall	mean_f1	mean_hit	mean_mrr	mean_nearest_same_distance	mean_farthest_same_distance	geom_intra_mean	geom_inter_nearest_mean	geom_inter_intra_ratio	geom_centroid_margin
clres	random baseline		0	0.562828349262932	0.06050327527111751	0.10619249899528971	0.9776637824474661	0.7020244646680063	nan	nan	13.899025128704357	8.228505529055	0.5920203361645442	-5.6705195996493565
clres	oracle		0	1.0	0.10737736276262677	0.18846285519869124					13.899025128704357	8.228505529055	0.5920203361645442	-5.6705195996493565
clres	bert-base-cased	11	0	0.8353941974750424	0.08860700129865735	0.15562895855684045	0.993114956736712	0.9221397707714079	0.14224311769582504	0.22578797055887617	8.244406591127053	4.3693439586428156	0.529976767927151	-3.875062632484237
clres	bert-base-cased	11	100	0.831825088918296	0.08825206965383886	0.15500167659772746	0.9924227441285542	0.9228220803712144	0.275169034672007	0.40912370308719337	14.592076502009304	7.289103976155464	0.49952479176981884	-7.30297252585384
clres	bert-base-cased	11	250	0.8363722030236704	0.0886794554487655	0.15575289483868476	0.9932632880098899	0.9307650489498136	0.26557014616901775	0.39837938514217436	14.436718367120733	7.427077622062034	0.5144574710951637	-7.009640745058699
clres	bert-base-cased	11	500	0.8360496209695466	0.0887852739021921	0.1559270235025754	0.9921631644004947	0.9219077634870275	0.26587531274477444	0.3920061140836299	14.388468335587854	7.489439259875653	0.5205167836628989	-6.899029075712201
clres	bert-base-cased	11	1000	0.8356325330864816	0.08863349494981039	0.1556747395587759	0.9930531520395556	0.928745037845106	0.2622820722233597	0.39437419926778117	14.528575241345749	7.416301643507579	0.5104631060038219	-7.11227359783817
clres	bert-base-cased	11	2500	0.8315106562920052	0.08819340885845675	0.15490168559508813	0.9923362175525338	0.9240910131165311	0.28344646485472497	0.42195577014904634	14.853773372022925	7.606618114712375	0.5121000518992324	-7.24715525731055
clres	random baseline		0	0.562828349262932	0.06050327527111751	0.10619249899528971	0.9776637824474661	0.7020244646680063	nan	nan	13.899025128704357	8.228505529055	0.5920203361645442	-5.6705195996493565
clres	oracle		0	1.0	0.10737736276262677	0.18846285519869124					13.899025128704357	8.228505529055	0.5920203361645442	-5.6705195996493565
clres	random baseline		0	0.562828349262932	0.06050327527111751	0.10619249899528971	0.9776637824474661	0.7020244646680063	nan	nan	13.899025128704357	8.228505529055	0.5920203361645442	-5.6705195996493565
clres	oracle		0	1.0	0.10737736276262677	0.18846285519869124					13.899025128704357	8.228505529055	0.5920203361645442	-5.6705195996493565
clres	random baseline		0	0.562828349262932	0.06050327527111751	0.10619249899528971	0.9776637824474661	0.7020244646680063	nan	nan	13.899025128704357	8.228505529055	0.5920203361645442	-5.6705195996493565
clres	oracle		0	1.0	0.10737736276262677	0.18846285519869124					13.899025128704357	8.228505529055	0.5920203361645442	-5.6705195996493565
clres	bert-base-cased	11	0	0.8353941974750424	0.08860700129865735	0.15562895855684045	0.993114956736712	0.9221397707714079	0.14224311769582504	0.22578797055887617	8.244406591127053	4.3693439586428156	0.529976767927151	-3.875062632484237
clres	bert-base-cased	11	100	0.831825088918296	0.08825206965383886	0.15500167659772746	0.9924227441285542	0.9228220803712144	0.275169034672007	0.40912370308719337	14.592076502009304	7.289103976155464	0.49952479176981884	-7.30297252585384
clres	bert-base-cased	11	250	0.8363722030236704	0.0886794554487655	0.15575289483868476	0.9932632880098899	0.9307650489498136	0.26557014616901775	0.39837938514217436	14.436718367120733	7.427077622062034	0.5144574710951637	-7.009640745058699
clres	bert-base-cased	11	500	0.8360496209695466	0.0887852739021921	0.1559270235025754	0.9921631644004947	0.9219077634870275	0.26587531274477444	0.3920061140836299	14.388468335587854	7.489439259875653	0.5205167836628989	-6.899029075712201
clres	bert-base-cased	11	1000	0.8356325330864816	0.08863349494981039	0.1556747395587759	0.9930531520395556	0.928745037845106	0.2622820722233597	0.39437419926778117	14.528575241345749	7.416301643507579	0.5104631060038219	-7.11227359783817
clres	bert-base-cased	11	2500	0.8315106562920052	0.08819340885845675	0.15490168559508813	0.9923362175525338	0.9240910131165311	0.28344646485472497	0.42195577014904634	14.853773372022925	7.606618114712375	0.5121000518992324	-7.24715525731055
clres	distilbert-base-cased	5	0	0.8314537067238764	0.08828111377435632	0.15503998091601498	0.9931396786155747	0.9225386732716158	0.0868925382716938	0.13813812752264665	5.700453534666399	3.3430605255699573	0.5864551838269829	-2.3573930090964414
clres	distilbert-base-cased	5	100	0.8328517854633471	0.08849072071579701	0.1554055982545006	0.9925587144622992	0.9225391428223392	0.229861532048592	0.34670289361404805	13.447244171171192	7.525726071515757	0.5596482056635624	-5.921518099655436
clres	distilbert-base-cased	5	250	0.830264567456306	0.08818055241084417	0.1548618967949861	0.9920642768850425	0.9266854486469446	0.2338489155218326	0.3589349475392779	13.749976044028307	7.518035580280361	0.546767176626863	-6.231940463747946
clres	distilbert-base-cased	5	500	0.83080059172047	0.08822011071119058	0.15493411018162712	0.9919283065512977	0.9186563171903004	0.24893856416635393	0.37340727646866384	13.751905139654896	7.4511338771516655	0.5418255726376143	-6.300771262503231
clres	distilbert-base-cased	5	1000	0.828964278859514	0.08794887610184182	0.15446359083492486	0.9917799752781212	0.9219075901815975	0.2409178964690516	0.3644273106265821	13.649741931594885	7.5734447716715705	0.5548416087004117	-6.076297159923315
clres	distilbert-base-cased	5	2500	0.8286068390628014	0.087916500756032	0.15440718064004996	0.9920148331273174	0.9229959626024993	0.25641682634535845	0.3859750747473494	14.031517016605823	7.5655772132072805	0.5391845517668316	-6.465939803398543
clres	roberta-base	11	0	0.7679248231280493	0.08121797924750743	0.1426648669357906	0.9921384425216317	0.892007318186551	0.031023160034233877	0.045602657056393436	3.252603742330999	1.5107821804676103	0.4644839335347068	-1.7418215618633888
clres	roberta-base	11	100	0.7944673112322315	0.08441319685719716	0.14824090471637047	0.9918170580964153	0.8999085013319909	0.17372365031722609	0.26065132968803506	12.354904211906296	6.83688042538734	0.553373810765664	-5.518023786518956
clres	roberta-base	11	250	0.7923687623131821	0.0840195917687505	0.14756419793205988	0.9912855377008661	0.8975024269498703	0.21750708641677616	0.3213720165269241	13.695723721954518	7.150623037652738	0.5221062561440362	-6.54510068430178
clres	roberta-base	11	500	0.7937402044790707	0.0843041512792686	0.14805187646990367	0.9926576019777502	0.89771073091515	0.210776761924851	0.30937339246547935	13.419127086572756	6.697988409043089	0.49913741526042543	-6.721138677529667
clres	roberta-base	11	1000	0.7637623044560943	0.08088313905523328	0.14206615423538535	0.9903831891223734	0.8877141438751557	0.2185327106361226	0.3081882768830845	13.205784390370864	5.810838012229951	0.4400221781954114	-7.394946378140913
clres	roberta-base	11	2500	0.7876604676440703	0.08351751365672244	0.1466881436765607	0.9915203955500619	0.8993711001435046	0.19261121870341466	0.28174278811240844	12.792819287057691	6.482867466916861	0.5067583088174695	-6.30995182014083
