corpus	model	bert_layers	finetuning_count	mean_precision	mean_recall	mean_f1	mean_hit	mean_mrr	mean_nearest_same_distance	mean_farthest_same_distance	geom_intra_mean	geom_inter_nearest_mean	geom_inter_intra_ratio	geom_centroid_margin
clres	random baseline		0	0.4971531710371824	0.017281661636231564	0.03305804944451184	0.9655507868383405	0.6369581949686964	nan	nan	15.310247256020121	11.370901592832036	0.7426987561132234	-3.939345663188085
clres	oracle		0	1.0	0.03461968745265758	0.06622892172564963					15.310247256020121	11.370901592832036	0.7426987561132234	-3.939345663188085
clres	bert-base-cased	11	0	0.8939122914123092	0.03070041525367766	0.05873948542341263	0.995793991416309	0.9537459636214999	0.15449648846241223	0.23088371319751066	8.6753947035982	5.14401157500337	0.5929426557237613	-3.5313831285948307
clres	bert-base-cased	11	100	0.8895179955319505	0.030476395800072248	0.05831377422455277	0.9953648068669528	0.9541444085242362	0.3023286540173214	0.4306698947218134	15.575160968350431	8.347843684392048	0.5359715833021127	-7.227317283958383
clres	bert-base-cased	11	250	0.8912481775317697	0.03058026748707431	0.058510797930683894	0.9952217453505008	0.953218189546142	0.3019897365609855	0.43397785185703674	15.564646954637208	7.927229508940285	0.5093099465759812	-7.637417445696923
clres	bert-base-cased	11	500	0.8900395313752273	0.03052650592581371	0.05840875182681811	0.994964234620887	0.9501386294916335	0.293721195867753	0.4177715378070186	15.50721183123139	7.914506982360139	0.5103758862970061	-7.59270484887125
clres	bert-base-cased	11	1000	0.8963113484715319	0.030774065484999988	0.05888085292910173	0.9937625178826895	0.9529176966020207	0.2889587730276786	0.41847124103152444	15.63212259264598	8.894188387285437	0.5689686947228552	-6.737934205360542
clres	bert-base-cased	11	2500	0.8855969538553657	0.030358190286404615	0.05808666720395452	0.994678111587983	0.9559113413712693	0.3062470055017783	0.43928617407076215	15.821427963925563	8.227532276524835	0.5200246333822984	-7.593895687400728
clres	random baseline		0	0.4971531710371824	0.017281661636231564	0.03305804944451184	0.9655507868383405	0.6369581949686964	nan	nan	15.310247256020121	11.370901592832036	0.7426987561132234	-3.939345663188085
clres	oracle		0	1.0	0.03461968745265758	0.06622892172564963					15.310247256020121	11.370901592832036	0.7426987561132234	-3.939345663188085
clres	random baseline		0	0.4971531710371824	0.017281661636231564	0.03305804944451184	0.9655507868383405	0.6369581949686964	nan	nan	15.310247256020121	11.370901592832036	0.7426987561132234	-3.939345663188085
clres	oracle		0	1.0	0.03461968745265758	0.06622892172564963					15.310247256020121	11.370901592832036	0.7426987561132234	-3.939345663188085
clres	random baseline		0	0.4971531710371824	0.017281661636231564	0.03305804944451184	0.9655507868383405	0.6369581949686964	nan	nan	15.310247256020121	11.370901592832036	0.7426987561132234	-3.939345663188085
